id;name;domain;createdate;hs_canonical_object_id;resolved_canonical_id;is_canonical
17850726672;Coachhub;coachhub.com;2023-10-28T22:15:28.239000+00:00;;17850726672;1
17850728099;Creditsafe Cyprus Limited;creditsafe.se;2023-10-28T22:55:34.619000+00:00;;17850728099;1
17850729235;Conrad.se;conrad.se;2023-10-28T22:37:50.129000+00:00;;17850729235;1
17850730082;Creed Media;creedmedia.com;2023-10-28T22:56:19.592000+00:00;;17850730082;1
17850732450;Coloreel;coloreel.com;2023-10-28T22:26:14.584000+00:00;;17850732450;1
17850733160;Cooler Master;coolermaster.eu;2023-10-28T22:44:16.451000+00:00;;17850733160;1
17850734645;Colivia;colivia.se;2023-10-28T22:22:38.830000+00:00;;17850734645;1
17850741658;Colorifix;colorifix.com;2023-10-28T22:26:41.112000+00:00;;17850741658;1
17850743188;CWS Deutschland;cws.com;2023-10-28T23:07:58.497000+00:00;;17850743188;1
17850744470;Copenhagen Malmö Port;cmport.com;2023-10-28T22:48:26.846000+00:00;;17850744470;1
17850744734;Coherent, Inc;coherent.com;2023-10-28T22:21:48.663000+00:00;;17850744734;1
17850747950;Crane Currency;cranecurrency.com;2023-10-28T22:54:41.003000+00:00;;17850747950;1
17850751928;Comfort;comfort.se;2023-10-28T22:29:43.545000+00:00;;17850751928;1
17850752836;Copiax AB;copiax.se;2023-10-28T22:48:54.894000+00:00;;17850752836;1
17850753107;Craft Functional Sportswear;craft.se;2023-10-28T22:53:18.419000+00:00;;17850753107;1
17850758213;ComeOn!;comeon.com;2023-10-28T22:28:59.184000+00:00;;17850758213;1
17850758505;Configura;configura.com;2023-10-28T22:36:09.859000+00:00;;17850758505;1
17850759553;CTEK;ctek.com;2023-10-28T23:01:30.779000+00:00;;17850759553;1
17850761634;CorPower Ocean;corpowerocean.com;2023-10-28T22:50:22.068000+00:00;;17850761634;1
17850762149;Cubus;cubus.com;2023-10-28T23:03:36.269000+00:00;;17850762149;1
17850769323;DCMN;dcmn.com;2023-10-28T23:18:22.129000+00:00;;17850769323;1
17850770530;Cromwellpropertygroup;cromwellpropertygroup.se;2023-10-28T22:59:12.716000+00:00;;17850770530;1
17850771514;compass-group-fs.com;compass-group-fs.com;2023-10-28T22:31:31.751000+00:00;;17850771514;1
17850784303;Cosentino;cosentino.com;2023-10-28T22:51:34.843000+00:00;;17850784303;1
17850785587;Dengun;dengun.com;2023-10-28T23:26:43.768000+00:00;;17850785587;1
17850786704;Daniel Wellington;danielwellington.com;2023-10-28T23:12:37.309000+00:00;;17850786704;1
17850791958;Desenio;deseniogroup.com;2023-10-28T23:33:00.949000+00:00;;17850791958;1
17850793028;FCA US LLC;chrysler.com;2023-10-28T23:10:41.552000+00:00;;17850793028;1
17850793888;COSMO CONSULT;cosmoconsult.com;2023-10-28T22:52:08.093000+00:00;;17850793888;1
17850794361;Curamando;curamando.com;2023-10-28T23:04:49.704000+00:00;;17850794361;1
17850795012;Dedicare AB;dedicare.se;2023-10-28T23:20:36.730000+00:00;;17850795012;1
17850804649;DanAds;danads.com;2023-10-28T23:11:36.671000+00:00;;17850804649;1
17850808832;The Descartes Systems Group Inc.;descartes.com;2023-10-28T23:32:19.371000+00:00;;17850808832;1
17850811833;Demant;demant.com;2023-10-28T23:26:17.712000+00:00;;17850811833;1
17850813481;Dechra Pharmaceuticals plc;dechra.com;2023-10-28T23:20:08.430000+00:00;;17850813481;1
17850816367;Däckia AB;dackia.se;2023-10-28T23:17:39.475000+00:00;;17850816367;1
17850824239;Santasalo;santasalo.com;2023-10-28T23:15:42.873000+00:00;;17850824239;1
17850827580;Curious Mind;curiousmind.se;2023-10-28T23:06:08.264000+00:00;;17850827580;1
17850827802;Dagab;dagab.se;2023-10-28T23:09:43.848000+00:00;;17850827802;1
17850829406;Dbjourney;dbjourney.com;2023-10-28T23:16:37.153000+00:00;;17850829406;1
17850835987;DevCore AB;devcore.se;2023-10-28T23:35:52.114000+00:00;;17850835987;1
17850837798;DENSIQ;densiq.com;2023-10-28T23:28:50.513000+00:00;;17850837798;1
17850842536;Definitive Healthcare LLC;definitivehc.com;2023-10-28T23:21:53.454000+00:00;;17850842536;1
17850849660;Zetes;nordic.zetes.com;2023-10-29T00:17:27.576000+00:00;;17850849660;1
17850854257;Zacco;zacco.com;2023-10-29T00:19:51.695000+00:00;;17850854257;1
17850858349;De'Longhi Group;delonghigroup.com;2023-10-28T23:24:59.388000+00:00;;17850858349;1
17850867351;Zhaopin.com;zhaopin.com.cn;2023-10-29T00:16:28.734000+00:00;;17850867351;1
17850867605;yokohama-tws.com;yokohama-tws.com;2023-10-29T00:25:04.521000+00:00;;17850867605;1
17850876066;Younium;younium.com;2023-10-29T00:24:36.903000+00:00;;17850876066;1
17850889987;XM.COM;xm.com;2023-10-29T00:33:18.652000+00:00;;17850889987;1
17850892669;zwilling.dk;zwilling.dk;2023-10-29T00:09:55.337000+00:00;;17850892669;1
17850898289;ZF Group;zf.com;2023-10-29T00:16:52.261000+00:00;;17850898289;1
17850913944;Zitac;zitac.se;2023-10-29T00:12:57.951000+00:00;;17850913944;1
17850914067;Zimpler AB;zimpler.com;2023-10-29T00:15:30.046000+00:00;;17850914067;1
17851075766;Concentrix Corporation;concentrix.com;2023-10-28T22:35:15.873000+00:00;;17851075766;1
17851076902;Cuebid AB;cuebid.se;2023-10-28T23:04:03.536000+00:00;;17851076902;1
17851081870;Cricut;cricut.com;2023-10-28T22:57:48.264000+00:00;;17851081870;1
17851082770;CRC Industries,;crcind.com;2023-10-28T22:55:09.630000+00:00;;17851082770;1
17851083929;CSL Behring LLC;cslbehring.com;2023-10-28T23:00:25.529000+00:00;;17851083929;1
17851087232;Cytiva;cytiva.com;2023-10-28T23:09:18.121000+00:00;;17851087232;1
17851091200;Debe;debe.se;2023-10-28T23:19:39.780000+00:00;;17851091200;1
17851096897;Cushman & Wakefield;cushwake.com;2023-10-28T23:06:57.565000+00:00;;17851096897;1
17851103416;Dentsply Sirona;dentsplysirona.com;2023-10-28T23:29:57.262000+00:00;;17851103416;1
17851106219;CtrlPrint;ctrlprint.net;2023-10-28T23:01:59.038000+00:00;;17851106219;1
17851109639;Dafo Vehicle Fire Protection;dafo-vehicle.com;2023-10-28T23:10:09.780000+00:00;;17851109639;1
17851122293;Delivery Hero;deliveryhero.com;2023-10-28T23:23:54.132000+00:00;;17851122293;1
17851126054;Cytel;cytel.com;2023-10-28T23:08:48.105000+00:00;;17851126054;1
17851131718;Zington;zingtongroup.com;2023-10-29T00:14:29.980000+00:00;;17851131718;1
17851143523;Devyser;devyser.com;2023-10-28T23:36:43.205000+00:00;;17851143523;1
17851149720;Zurich;zurich.com;2023-10-29T00:10:24.351000+00:00;;17851149720;1
17851150183;Youty Group - Nordicfeel;youty.com;2023-10-29T00:24:10.733000+00:00;;17851150183;1
17851159468;Yepstr;yepstr.com;2023-10-29T00:27:14.409000+00:00;;17851159468;1
17851161490;Yaskawa Europe;yaskawa.eu.com;2023-10-29T00:27:40.246000+00:00;;17851161490;1
17851163810;Zimmer Biomet Holdings Inc;zimmerbiomet.com;2023-10-29T00:16:05.312000+00:00;;17851163810;1
17851164531;VML;wundermanthompson.com;2023-10-29T00:36:10.626000+00:00;;17851164531;1
17851168891;Zmarta Group;zmartagroup.com;2023-10-29T00:12:29.416000+00:00;;17851168891;1
17851172246;Yubico Inc;yubico.com;2023-10-29T00:20:57.583000+00:00;;17851172246;1
17851172355;Youwe;youweagency.com;2023-10-29T00:22:48.970000+00:00;;17851172355;1
17851172673;Yabie;yabie.com;2023-10-29T00:30:24.879000+00:00;;17851172673;1
17851177840;Yggdrasil Gaming;yggdrasilgaming.com;2023-10-29T00:26:43.388000+00:00;;17851177840;1
17851180559;Zinzino;zinzino.com;2023-10-29T00:13:56.328000+00:00;;17851180559;1
17851183193;YSDS;ysds.com;2023-10-29T00:21:36.401000+00:00;;17851183193;1
17851187592;ZOO;zoo.se;2023-10-29T00:11:36.063000+00:00;;17851187592;1
17851195767;XVIVO Perfusion;xvivoperfusion.com;2023-10-29T00:32:16.475000+00:00;;17851195767;1
17851195828;Xerox Corporation;xerox.com;2023-10-29T00:34:20.017000+00:00;;17851195828;1
17851200000;Zensum AB;zensum.se;2023-10-29T00:18:22.381000+00:00;;17851200000;1
17851204687;Zenseact;zenseact.com;2023-10-29T00:18:51.598000+00:00;;17851204687;1
17851208600;Zound Industries;zoundindustries.com;2023-10-29T00:11:01.165000+00:00;;17851208600;1
17851210410;Xiaomi Corporation;mi.com;2023-10-29T00:33:50.624000+00:00;;17851210410;1
17851215992;XXL Sport & Villmark;xxl.no;2023-10-29T00:31:34.584000+00:00;;17851215992;1
17851218196;X Shore;xshore.com;2023-10-29T00:35:39.649000+00:00;;17851218196;1
17851221410;Zeppelin;zeppelin-cat.se;2023-10-29T00:17:51.974000+00:00;;17851221410;1
17851244658;Xamera;xamera.se;2023-10-29T00:34:49.689000+00:00;;17851244658;1
17851263580;Guangzhou Xiaopeng Motors Technology Co Ltd;xiaopeng.com;2023-10-29T00:32:44.677000+00:00;;17851263580;1
17860840561;Transtema;transtema.com;2023-10-29T23:05:32.965000+00:00;;17860840561;1
17860860780;Luxbright;luxbright.com;2023-10-29T23:07:11.626000+00:00;;17860860780;1
17860923994;KAN;kan.se;2023-10-29T23:11:51.132000+00:00;;17860923994;1
17862972217;Bostaderiboras;bostaderiboras.se;2023-10-30T06:51:43.096000+00:00;;17862972217;1
17864652936;Iver;iver.no;2023-03-20T10:13:34.557000+00:00;;17864652936;1
17865435190;wuerth.se;wuerth.se;2023-10-30T12:34:49.715000+00:00;;17865435190;1
17866182426;WSI WebAnalys;wsiwebanalys.se;2023-10-30T12:20:27.963000+00:00;;17866182426;1
17866222992;Sparebanken Sør;sor.no;2023-10-30T12:19:33.623000+00:00;;17866222992;1
17866290848;Worldline;worldline.com;2023-10-30T12:38:34.513000+00:00;;17866290848;1
17866423603;World Food Programme;wfp.org;2023-10-30T13:03:27.764000+00:00;;17866423603;1
17866823329;WorldRemit Limited;worldremit.com;2023-10-30T12:35:13.117000+00:00;;17866823329;1
17866964277;Worldfavor;worldfavor.com;2023-10-30T12:42:19.435000+00:00;;17866964277;1
17867209873;Temotek Palvelut Oy;;2023-10-30T13:44:23.931000+00:00;;17867209873;1
17868312741;World Economic Forum;weforum.org;2023-10-30T13:58:17.217000+00:00;;17868312741;1
17870871973;WorkShop Consumer Experience Agency;work-shop.com;2023-10-30T16:37:09.930000+00:00;;17870871973;1
17875193005;Woody Bygghandel;woody.se;2023-10-30T21:41:05.770000+00:00;;17875193005;1
17875394831;Workato Inc;workato.com;2023-10-30T20:48:53.363000+00:00;;17875394831;1
17875618819;WithSecure Corporation;withsecure.com;2023-10-30T21:57:48.451000+00:00;;17875618819;1
17875730503;Wolters Kluwer;wolterskluwer.com;2023-10-30T21:41:44.037000+00:00;;17875730503;1
17875743344;Witre AB;witre.se;2023-10-30T21:57:20.976000+00:00;;17875743344;1
17883013494;Sataedu;sataedu.fi;2023-10-31T07:52:01.197000+00:00;;17883013494;1
17883014151;Sininauhaliitto;sininauha.fi;2023-10-31T08:19:27.752000+00:00;;17883014151;1
17883872860;Valvira;valvira.fi;2023-10-31T08:55:09.167000+00:00;;17883872860;1
17884025235;Solnet Group;solnet.group;2023-10-31T08:53:51.195000+00:00;;17884025235;1
17884025522;SSA Group;ssagroup.fi;2023-10-31T09:02:38.601000+00:00;;17884025522;1
17884212368;Studeo;studeo.fi;2023-10-31T09:09:52.424000+00:00;;17884212368;1
17884212510;4H Suomi;4h.fi;2023-10-31T09:12:32.950000+00:00;;17884212510;1
17884212621;Suomen Yrittäjäopisto;syo.fi;2023-10-31T09:16:52.701000+00:00;;17884212621;1
17884212785;Oikeuslaitos;oikeus.fi;2023-10-31T09:20:14.724000+00:00;;17884212785;1
17884262748;T2H - Ihania koteja;t2h.fi;2023-10-31T09:21:47.405000+00:00;;17884262748;1
17884325656;Raadhuset;raadhusetoslo.no;2023-10-31T09:35:12.347000+00:00;;17884325656;1
17887693712;Janusfabrikken AS;janus.no;2023-10-31T11:21:33.397000+00:00;;17887693712;1
17889575049;Sverre W. Monsen AS;swm.no;2023-10-31T11:27:59.273000+00:00;;17889575049;1
17891797797;Ballangen Sjøfarm AS;ballangensjofarm.no;2023-10-31T15:22:56.151000+00:00;;17891797797;1
17902042714;Wise IT;wiseit.se;2023-11-01T00:14:30.535000+00:00;;17902042714;1
17902070673;Wise Consulting AB;wiseconsulting.se;2023-11-01T00:15:16.254000+00:00;;17902070673;1
17902145581;WirelessCar;wirelesscar.com;2023-11-01T00:35:56.106000+00:00;;17902145581;1
17908017298;Koneosapalvelu;koneosapalvelu.fi;2023-11-01T11:05:41.495000+00:00;;17908017298;1
17908083568;Prototal Damvig;damvig.dk;2023-11-01T11:12:09.360000+00:00;;17908083568;1
17913459809;Wint;wint.se;2023-11-01T20:21:39.063000+00:00;;17913459809;1
17913500451;Winn;winn.se;2023-11-01T20:39:30.636000+00:00;;17913500451;1
17913668262;Winningtemp;winningtemp.com;2023-11-01T20:24:30.003000+00:00;;17913668262;1
17913703229;Willys;willys.se;2023-11-01T20:41:45.251000+00:00;;17913703229;1
17913732457;Windy Boats;windyboats.com;2023-11-01T20:41:13.890000+00:00;;17913732457;1
17913828638;WikiLab;wikilab.tech;2023-11-01T21:12:40.422000+00:00;;17913828638;1
17914068608;MAJORITY;majority.com;2023-11-01T22:15:26.242000+00:00;;17914068608;1
17914073900;Karlstads kommun;karlstad.se;2023-11-01T22:20:15.571000+00:00;;17914073900;1
17914254944;Westinghouse Electric Company LLC;westinghousenuclear.com;2023-11-01T23:38:54.146000+00:00;;17914254944;1
17914626600;MaintMaster;maintmaster.com;2023-11-01T22:17:37.770000+00:00;;17914626600;1
17914683698;Naturhistoriska riksmuseet;nrm.se;2023-11-01T22:26:10.673000+00:00;;17914683698;1
17914697131;Proact IT;proact.se;2023-11-01T22:44:39.035000+00:00;;17914697131;1
17914699932;Wibe ;wibe-group.com;2023-11-01T22:50:33.048000+00:00;;17914699932;1
17914702255;Widerlöv;widerlov.se;2023-11-01T22:50:05.429000+00:00;;17914702255;1
17914748857;Whitespectre;whitespectre.com;2023-11-01T22:51:24.026000+00:00;;17914748857;1
17914839952;Whirlpool;whirlpool.com;2023-11-01T23:32:53.170000+00:00;;17914839952;1
17914871414;Wexiödisk;wexiodisk.com;2023-11-01T23:33:47.643000+00:00;;17914871414;1
17914923108;Whispr Group;whisprgroup.com;2023-11-01T23:28:37.436000+00:00;;17914923108;1
17914928231;White & Case LLP;whitecase.com;2023-11-01T23:27:59.107000+00:00;;17914928231;1
17914942301;werlabs.com;werlabs.com;2023-11-01T23:40:47.360000+00:00;;17914942301;1
17914963110;White arkitekter AB;white.se;2023-11-01T23:27:18.974000+00:00;;17914963110;1
17914982043;Westra Wermlands Sparbank;wwsparbank.se;2023-11-01T23:37:52.292000+00:00;;17914982043;1
17918726951;UFF;uff.fi;2023-11-02T10:41:30.209000+00:00;;17918726951;1
17919273476;TactoTek;tactotek.com;2023-11-02T08:41:58.234000+00:00;;17919273476;1
17919406626;Talentree;talentree.fi;2023-11-02T08:43:20.225000+00:00;;17919406626;1
17919412495;Tapojärvi;tapojarvi.com;2023-11-02T09:02:48.824000+00:00;;17919412495;1
17919437332;Teknologiateollisuus ry;teknologiateollisuus.fi;2023-11-02T09:13:33.286000+00:00;;17919437332;1
17919446843;Titanium;titanium.fi;2023-11-02T09:23:01.005000+00:00;;17919446843;1
17919504502;Teosto;teosto.fi;2023-11-02T09:19:31.986000+00:00;;17919504502;1
17919537477;Tapiolan Lämpö Oy;tl-konserni.fi;2023-11-02T08:59:03.206000+00:00;;17919537477;1
17919619238;Tuomi Logistiikka Oy;tuomi.fi;2023-11-02T10:18:44.120000+00:00;;17919619238;1
17919692864;Turun Sanomat;ts.fi;2023-11-02T10:32:42.089000+00:00;;17919692864;1
17919757909;Työllisyysrahasto;tyollisyysrahasto.fi;2023-11-02T10:35:57.263000+00:00;;17919757909;1
17919817276;Turun AKK;turunakk.fi;2023-11-02T10:20:40.817000+00:00;;17919817276;1
17919866518;Yousician;yousician.com;2023-11-02T11:37:48.855000+00:00;;17919866518;1
17919983735;VATT Institute for Economic Research;vatt.fi;2023-11-02T10:59:05.346000+00:00;;17919983735;1
17919987605;Valtiontalouden tarkastusvirasto;vtv.fi;2023-11-02T11:26:28.278000+00:00;;17919987605;1
17920001116;Valkeakosken ammattiopisto;vaao.fi;2023-11-02T10:55:20.673000+00:00;;17920001116;1
17920020997;Ylä-Savon ammattiopisto;ysao.fi;2023-11-02T11:35:49.396000+00:00;;17920020997;1
17920059153;VR Logistiikka;vrtranspoint.fi;2023-11-02T11:24:21.921000+00:00;;17920059153;1
17920674656;Mycar AS;mycargroup.no;2023-11-02T13:49:00.380000+00:00;;17920674656;1
17921531678;ACO Group;aco.com;2023-11-02T15:04:24.338000+00:00;;17921531678;1
17929230642;SAP;sap.com;2023-11-03T06:29:08.437000+00:00;;17929230642;1
17929404781;Nasjonalmuseet;nasjonalmuseet.no;2023-11-03T07:07:26.188000+00:00;;17929404781;1
17930381457;Norges Bank;norges-bank.no;2023-11-03T08:02:13.793000+00:00;;17930381457;1
17931233971;Posten Norge AS;posten.no;2023-11-03T08:34:50.373000+00:00;;17931233971;1
17931276652;Zooca Calanus;zooca.no;2023-11-03T08:26:23.721000+00:00;;17931276652;1
17931528879;HydrogenPro;hydrogen-pro.com;2023-11-03T08:42:14.362000+00:00;;17931528879;1
17931567225;Hexagon Purus;hexagonpurus.com;2023-11-03T09:20:38.691000+00:00;;17931567225;1
17931577672;Securitas Norge;securitas.no;2023-11-03T08:57:42.100000+00:00;;17931577672;1
17931609683;Elkem Distribution Center B.V.;elkem.no;2023-11-03T08:49:45.952000+00:00;;17931609683;1
17931761286;DSS - Sammen for fellesskapet;dss.dep.no;2023-11-03T10:16:44.902000+00:00;;17931761286;1
17931883130;kotiposti.net;kotiposti.net;2023-11-03T10:26:24.390000+00:00;;17931883130;1
17931893626;Norsk Petroleumsforening;npf.no;2023-11-03T11:45:54.407000+00:00;;17931893626;1
17931909517;Summa Equity;summaequity.com;2023-11-03T11:32:38.808000+00:00;;17931909517;1
17931921986;NMBU - Norwegian University Of Life Sciences;nmbu.no;2023-11-03T11:12:43.628000+00:00;;17931921986;1
17931942749;SULO;sulo.com;2023-11-03T10:50:51.754000+00:00;;17931942749;1
17931952990;Luftfartstilsynet;caa.no;2023-11-03T10:43:03.156000+00:00;;17931952990;1
17931960156;Aritma;aritma.com;2023-11-03T10:32:23.290000+00:00;;17931960156;1
17931979954;Response Nordic AS;response-nordic.no;2023-11-03T11:15:01.909000+00:00;;17931979954;1
17931983874;Svanemerket;svanemerket.no;2023-11-03T11:04:26.994000+00:00;;17931983874;1
17931993785;Pierre Robert;pierrerobert.no;2023-11-03T10:51:25.286000+00:00;;17931993785;1
17931999590;Hamar kommune;hamar.kommune.no;2023-11-03T10:40:42.274000+00:00;;17931999590;1
17932006813;Slettvoll;slettvoll.no;2023-11-03T10:52:37.307000+00:00;;17932006813;1
17932018452;Scatec Innovation;scatec.no;2023-11-03T11:44:49.469000+00:00;;17932018452;1
17932054334;DOF;dof.com;2023-11-03T12:13:56.773000+00:00;;17932054334;1
17932062211;Weidmüller Germany;weidmueller.com;2023-11-03T12:40:24.927000+00:00;;17932062211;1
17932083290;Multicom Norge AS;multicom.no;2023-11-03T11:58:00.177000+00:00;;17932083290;1
17932104023;Heidelberg Materials;heidelbergmaterials.com;2023-11-03T11:56:49.480000+00:00;;17932104023;1
17932999053;Nortek;nortekgroup.com;2023-11-03T11:00:08.600000+00:00;;17932999053;1
17933051565;cewe.no;cewe.no;2023-11-03T11:55:46.167000+00:00;;17933051565;1
17933052832;Würth MODYF AS Norway;modyf.no;2023-11-03T12:30:12.412000+00:00;;17933052832;1
17933056102;SKAGEN Fondene;skagenfondene.no;2023-11-03T10:59:17.749000+00:00;;17933056102;1
17933058355;Miljøpartiet De Grønne;mdg.no;2023-11-03T10:23:06.830000+00:00;;17933058355;1
17933135207;Meinich Arkitekter AS;meinich.no;2023-11-03T11:42:23.308000+00:00;;17933135207;1
17933145896;Trondheim kommune;trondheim.kommune.no;2023-11-03T12:29:20.069000+00:00;;17933145896;1
17933148740;Bokklubben;bokklubben.no;2023-11-03T12:22:45.698000+00:00;;17933148740;1
17933166515;Norec;norec.no;2023-11-03T12:33:33.915000+00:00;;17933166515;1
17933169215;KSAT – Kongsberg Satellite Services;ksat.no;2023-11-03T12:13:03.051000+00:00;;17933169215;1
17933193054;ViktVäktarna;viktvaktarna.se;2023-11-03T12:39:28.438000+00:00;;17933193054;1
17933197891;Weekday;weekday.com;2023-11-03T12:41:02.377000+00:00;;17933197891;1
17933227269;RITUALS;rituals.com;2023-11-03T12:25:39.502000+00:00;;17933227269;1
17933337419;Webhelp;webhelp.com;2023-11-03T12:41:36.738000+00:00;;17933337419;1
17952708437;weberstephen.com;weberstephen.com;2023-11-06T10:28:20.114000+00:00;;17952708437;1
17953104311;Web Manuals;webmanuals.aero;2023-11-06T11:18:20.968000+00:00;;17953104311;1
17953406559;Web Guide Partner;wgp.se;2023-11-06T13:38:42.672000+00:00;;17953406559;1
17953591393;Watma;watma.se;2023-11-06T14:10:29.316000+00:00;;17953591393;1
17953970003;Waynes Coffee;waynescoffee.com;2023-11-06T13:41:36.919000+00:00;;17953970003;1
17953982780;We Are Era Nordics;weareera.com;2023-11-06T13:40:28.014000+00:00;;17953982780;1
17954070048;Water Jet Sweden;waterjet.se;2023-11-06T14:16:48.906000+00:00;;17954070048;1
17961737869;Visit Rovaniemi;visitrovaniemi.fi;2023-11-07T06:41:46.538000+00:00;;17961737869;1
17967774825;Sgb;sgb.gov.br;2023-11-07T16:15:03.590000+00:00;;17967774825;1
17979145102;Tiileri;tiileri.fi;2023-11-08T08:49:01.613000+00:00;;17979145102;1
17980399674;Vakuutusyhtiö Turva;turva.fi;2023-11-08T09:47:35.642000+00:00;;17980399674;1
17980399766;Metsan Woima;metsanwoima.fi;2023-11-08T09:50:32.695000+00:00;;17980399766;1
17980399902;2xdevelopment.fi;2xdevelopment.fi;2023-11-08T09:52:25.269000+00:00;;17980399902;1
18000820918;SSA;ssa.fi;2023-11-08T15:15:36.998000+00:00;;18000820918;1
18006875236;Digi- Ja Vaestotietovirasto;dvv.fi;2023-11-09T07:07:35.649000+00:00;;18006875236;1
18006875299;Maahanmuuttovirasto - Migrationsverket - Finnish Immigration Service;migri.fi;2023-11-09T07:12:07.581000+00:00;;18006875299;1
18007194242;Vaylavirasto Trafikledsverket Finnish Transport Infrastructure Agency;vayla.fi;2023-11-09T07:44:15.971000+00:00;;18007194242;1
18007194286;Aluehallintovirasto - Regionforvaltningsverket;avi.fi;2023-11-09T07:47:00.604000+00:00;;18007194286;1
18007194525;ELY-keskus;ely-keskus.fi;2023-11-09T07:55:47.932000+00:00;;18007194525;1
18007194893;Verohallinto;vero.fi;2023-11-09T08:09:25.747000+00:00;;18007194893;1
18009465524;Ruokavirasto;ruokavirasto.fi;2023-11-09T07:09:14.555000+00:00;;18009465524;1
18009640719;Patentti- Ja Rekisterihallitus Prh - Finnish Patent And Registration Office;prh.fi;2023-11-09T08:05:05.656000+00:00;;18009640719;1
18010707064;SFS;sfs.fi;2023-11-09T11:39:04.834000+00:00;;18010707064;1
18010995766;Eduskunta;eduskunta.fi;2023-11-09T12:27:08.793000+00:00;;18010995766;1
18011213578;Somagen Diagnostics;somagen.com;2023-11-09T11:07:43.427000+00:00;;18011213578;1
18011286380;Metsakeskus;metsakeskus.fi;2023-11-09T11:43:19.398000+00:00;;18011286380;1
18011468690;FootBalance;footbalance.com;2023-11-09T11:52:19.747000+00:00;;18011468690;1
18011676255;Gredi Oy;gredi.fi;2023-11-09T12:18:24.793000+00:00;;18011676255;1
18011725078;Abo Akademi University;abo.fi;2023-11-09T12:34:20.847000+00:00;;18011725078;1
18011725424;Fennia;fennia.fi;2023-11-09T12:43:34.698000+00:00;;18011725424;1
18011944516;Kiteen Huonekalutehdas Oy;kiteen.fi;2023-11-09T13:12:00.023000+00:00;;18011944516;1
18011945124;Colornova Oy;colornova.fi;2023-11-09T13:24:28.479000+00:00;;18011945124;1
18012996136;Ekokaari;ekokaari.fi;2023-11-09T13:25:47.862000+00:00;;18012996136;1
18012996445;Oulu Ltd;ouluport.com;2023-11-09T13:30:18.899000+00:00;;18012996445;1
18013566335;Warner Bros.;warnerbros.com;2023-11-09T14:51:31.819000+00:00;;18013566335;1
18013667233;WatchGuard Technologies, Inc.;watchguard.com;2023-11-09T14:48:56.724000+00:00;;18013667233;1
18013857918;Walter Tools;walter-tools.com;2023-11-09T15:00:27+00:00;;18013857918;1
18014258317;Wallbox;wallbox.com;2023-11-09T16:32:19.158000+00:00;;18014258317;1
18015554182;W. L. Gore & Associates;wlgore.com;2023-11-09T16:34:16.119000+00:00;;18015554182;1
18015654677;Voyado;voyado.com;2023-11-09T17:01:25.815000+00:00;;18015654677;1
18015664751;Vy Buss AB;vy.se;2023-11-09T16:36:48.733000+00:00;;18015664751;1
18015699038;Växa Sverige;vxa.se;2023-11-09T16:49:20.912000+00:00;;18015699038;1
18015712304;VX Fiber;vx.se;2023-11-09T16:49:55.413000+00:00;;18015712304;1
18015718457;collectorbank.se;collectorbank.se;2023-11-09T16:31:22.863000+00:00;;18015718457;1
18015759879;Volvia;volvia.se;2023-11-09T17:04:15.103000+00:00;;18015759879;1
18015767940;Vårdförbundet;vardforbundet.se;2023-11-09T16:56:06.841000+00:00;;18015767940;1
18015814763;Vivino;vivino.com;2023-11-09T17:13:33.814000+00:00;;18015814763;1
18015831113;Vodafone Group plc;vodafone.com;2023-11-09T17:07:44.157000+00:00;;18015831113;1
18015896424;Vrsverige;vrsverige.com;2023-11-09T16:59:35.091000+00:00;;18015896424;1
18015953310;Västerås stad;vasteras.se;2023-11-09T16:55:09.974000+00:00;;18015953310;1
18015980350;Volta Trucks;voltatrucks.com;2023-11-09T17:04:48.462000+00:00;;18015980350;1
18015988032;voestalpine;voestalpine.com;2023-11-09T17:07:00.851000+00:00;;18015988032;1
18016005666;Världsnaturfonden WWF;wwf.se;2023-11-09T16:55:38.360000+00:00;;18016005666;1
18016007268;Volvofinans Bank;volvofinans.se;2023-11-09T17:02:06.189000+00:00;;18016007268;1
18016034628;Voi Technology;voiapp.io;2023-11-09T17:05:24.829000+00:00;;18016034628;1
18016722779;Vitrolife;vitrolife.com;2023-11-09T18:53:27.649000+00:00;;18016722779;1
18017437768;Unikum datasystem AB;unikum.se;2023-11-09T18:54:51.097000+00:00;;18017437768;1
18017619762;Vitra;vitra.com;2023-11-09T18:54:12.212000+00:00;;18017619762;1
18024425627;CoolFors Finland Oy;coolfors.com;2023-11-10T06:49:18.087000+00:00;;18024425627;1
18024425808;SFG Yhtiot;sfgyhtiot.fi;2023-11-10T06:56:58.410000+00:00;;18024425808;1
18024437634;Toplift;toplift.fi;2023-11-10T06:58:42.049000+00:00;;18024437634;1
18024437832;Helse Vest;helse-vest.no;2023-11-10T07:08:08.797000+00:00;;18024437832;1
18024437899;Rebel;rebel.no;2023-11-10T07:13:20.953000+00:00;;18024437899;1
18024438016;Eldorado Esport & Entertainment;eldoradoesport.no;2023-11-10T07:16:41.556000+00:00;;18024438016;1
18024438056;Advokatforeningen;advokatforeningen.no;2023-11-10T07:19:46.831000+00:00;;18024438056;1
18025502246;Oslo Pride;oslopride.no;2023-11-10T07:52:44.800000+00:00;;18025502246;1
18025502311;Mestergruppen AS;mestergruppen.no;2023-11-10T07:55:49.040000+00:00;;18025502311;1
18025502583;Laerdal Medical;laerdal.com;2023-11-10T08:06:00.538000+00:00;;18025502583;1
